plant_community_code,analysis_name,prominence_value,constancy_percent
PEZ-SUB-D,Elymus_trachycaulus,1.03,87.5
PEZ-SUB-D,Erigeron_caespitosus,0.14,37.5
PEZ-SUB-D,Erigeron_glabellus,0.25,25
PEZ-SUB-D,Fragaria_virginiana,0.14,50
PEZ-SUB-D,Galium_aparine,0.15,25
PEZ-SUB-D,Galium_boreale,0.32,75
PEZ-SUB-D,Hackelia_deflexa,0.25,25
PEZ-SUB-D,Hesperostipa_comata,0.14,37.5
PEZ-SUB-D,Heuchera_richardsonii,0.25,25
PEZ-SUB-D,Juniperus_horizontalis,3.51,50
PEZ-SUB-D,Koeleria_macrantha,0.14,50
PEZ-SUB-D,Linum_lewisii,0.07,50
PEZ-SUB-D,Maianthemum_stellatum,0.31,87.5
PEZ-SUB-D,Moehringia_lateriflora,0.14,62.5
PEZ-SUB-D,Monarda_fistulosa,0.15,25
PEZ-SUB-D,Muhlenbergia_cuspidata,0.05,25
PEZ-SUB-D,Mulgedium_pulchellum,0.21,50
PEZ-SUB-D,Nassella_viridula,0.6,62.5
PEZ-SUB-D,Opuntia_polyacantha,0.05,25
PEZ-SUB-D,Parietaria_pensylvanica,0.31,37.5
PEZ-SUB-D,Pascopyrum_smithii,0.14,50
PEZ-SUB-D,Piptatheropsis_micrantha,1.1,75
PEZ-SUB-D,Poa_interior,0.15,25
PEZ-SUB-D,Poa_secunda,0.05,25
PEZ-SUB-D,Prunus_virginiana,47.77,87.5
PEZ-SUB-D,Pulsatilla_patens,0.14,37.5
PEZ-SUB-D,Rhamnus_cathartica,0.25,25
PEZ-SUB-D,Rhus_aromatica,1.17,50
PEZ-SUB-D,Ribes_oxyacanthoides,1.08,75
PEZ-SUB-D,Rosa_acicularis,0.15,25
PEZ-SUB-D,Rosa_woodsii,0.73,62.5
PEZ-SUB-D,Smilax_lasioneura,0.14,50
PEZ-SUB-D,Solidago_canadensis,0.64,50
PEZ-SUB-D,Solidago_gigantea,0.14,37.5
PEZ-SUB-D,Solidago_missouriensis,0.25,25
PEZ-SUB-D,Symphoricarpos_occidentalis,8.95,100
PEZ-SUB-D,Symphyotrichum_ericoides,0.15,25
PEZ-SUB-D,Symphyotrichum_laeve,0.22,37.5
PEZ-SUB-D,Taraxacum_officinale,0.31,87.5
PEZ-SUB-D,Thalictrum_venulosum,0.21,50
PEZ-SUB-D,Thermopsis_rhombifolia,0.31,37.5
PEZ-SUB-D,Toxicodendron_radicans,1.11,62.5
PEZ-SUB-D,Tragopogon_dubius,0.06,37.5
PEZ-SUB-D,Urtica_dioica,0.05,25
PEZ-SUB-D,Vicia_americana,0.21,62.5
PEZ-SUB-D,Viola_adunca,0.14,37.5
PEZ-SUB-D,Viola_canadensis,1.3,87.5
PEZ-TH-A,Achillea_millefolium,0.03,33.33
PEZ-TH-A,Amelanchier_alnifolia,16.08,100
PEZ-TH-A,Aralia_nudicaulis,0.64,50
PEZ-TH-A,Astragalus_bisulcatus,0.75,33.33
PEZ-TH-A,Cystopteris_fragilis,0.17,33.33
PEZ-TH-A,Elaeagnus_commutata,0.87,33.33
PEZ-TH-A,Elymus_trachycaulus,1.08,66.67
PEZ-TH-A,Euphorbia_esula,0.06,33.33
PEZ-TH-A,Galium_boreale,0.7,100
PEZ-TH-A,Juniperus_horizontalis,1.01,33.33
PEZ-TH-A,Maianthemum_stellatum,0.77,83.33
PEZ-TH-A,Moehringia_lateriflora,0.16,50
PEZ-TH-A,Piptatheropsis_micrantha,0.26,50
PEZ-TH-A,Poa_pratensis,9.57,50
PEZ-TH-A,Populus_tremuloides,1.59,33.33
PEZ-TH-A,Prunus_pensylvanica,0.87,33.33
PEZ-TH-A,Prunus_virginiana,27.61,83.33
PEZ-TH-A,Ribes_oxyacanthoides,2.12,50
PEZ-TH-A,Rosa_arkansana,0.06,33.33
PEZ-TH-A,Rosa_woodsii,2.52,66.67
PEZ-TH-A,Shepherdia_canadensis,1.01,33.33
PEZ-TH-A,Solidago_canadensis,0.75,33.33
PEZ-TH-A,Solidago_missouriensis,0.06,33.33
PEZ-TH-A,Symphoricarpos_occidentalis,4.69,66.67
PEZ-TH-A,Symphyotrichum_laeve,0.16,66.67
PEZ-TH-A,Thalictrum_venulosum,0.06,33.33
PEZ-TH-A,Thermopsis_rhombifolia,0.17,33.33
PEZ-TH-A,Vicia_americana,0.06,33.33
PEZ-TH-A,Viola_adunca,0.06,33.33
PEZ-TH-A,Viola_canadensis,2.25,83.33
SD11-APAD,Artemisia_frigida,1.6,100
SD11-APAD,Carex,3.4,100
SD11-APAD,Danthonia_spicata,7.6,100
SD11-APAD,Elymus_trachycaulus,1,100
SD11-APAD,Festuca_hallii,16,100
SD11-APAD,Hesperostipa_spartea,24,100
SD11-APAD,Schizachyrium_scoparium,35.8,100
SD17-APAD,Achillea_millefolium,0.41,37.5
SD17-APAD,Artemisia_frigida,9.48,100
SD17-APAD,Artemisia_ludoviciana,1.92,37.5
SD17-APAD,Bouteloua_gracilis,2.92,75
SD17-APAD,Carex,6.9,100
SD17-APAD,Elaeagnus_commutata,7.6,25
SD17-APAD,Elymus_lanceolatus,1.15,50
SD17-APAD,Elymus_trachycaulus,2.37,50
SD17-APAD,Festuca_idahoensis,0.37,25
SD17-APAD,Helictochloa_hookeri,4.62,37.5
SD17-APAD,Hesperostipa_comata,28.42,100
SD17-APAD,Hesperostipa_curtiseta,0.97,62.5
SD17-APAD,Koeleria_macrantha,6.3,100
SD17-APAD,Nassella_viridula,2.68,50
SD17-APAD,Pascopyrum_smithii,1.53,25
SD17-APAD,Pediomelum_argophyllum,1.74,25
SD17-APAD,Poa_pratensis,7.78,75
SD17-APAD,Sporobolus_rigidus,1.74,25
SD17-APAD,Symphoricarpos_occidentalis,14.53,50
SD17-APAD,Taraxacum_officinale,0.9,25
SD1a-APAD,Achillea_millefolium,0.91,83.3
SD1a-APAD,Agoseris_glauca,0.65,33.3
SD1a-APAD,Artemisia_frigida,0.87,50
SD1a-APAD,Bouteloua_gracilis,3.65,50
SD1a-APAD,Campanula_rotundifolia,0.59,50
SD1a-APAD,Carex,4.77,83.3
SD1a-APAD,Cerastium_arvense,0.57,33.3
SD1a-APAD,Comandra_umbellata,1.82,66.7
SD1a-APAD,Dalea_purpurea,1.05,66.7
SD1a-APAD,Elymus_trachycaulus,6.84,66.7
SD1a-APAD,Festuca_hallii,19.4,100
SD1a-APAD,Festuca_saximontana,1.56,100
SD1a-APAD,Gaillardia_aristata,0.43,33.3
SD1a-APAD,Galium_boreale,1.87,100
SD1a-APAD,Geum_triflorum,1.89,50
SD1a-APAD,Helictochloa_hookeri,14.89,83.3
SD1a-APAD,Hesperostipa_curtiseta,11.23,83.3
SD1a-APAD,Hesperostipa_spartea,7.57,83.3
SD1a-APAD,Koeleria_macrantha,5.32,100
SD1a-APAD,Linum_lewisii,0.32,33.3
SD1a-APAD,Panicum_capillare,0.29,33.3
SD1a-APAD,Poa_pratensis,1.88,33.3
SD1a-APAD,Pulsatilla_patens,2.04,33.3
SD1a-APAD,Schizachyrium_scoparium,7.07,33.3
SD1a-APAD,Sisyrinchium_montanum,0.9,50
SD1a-APAD,Symphyotrichum_ericoides,0.77,33.3
SD1b-APAD,Achillea_millefolium,1.68,100
SD1b-APAD,Agoseris_glauca,0.36,23.5
SD1b-APAD,Agrostis_scabra,0.48,29.4
SD1b-APAD,Artemisia_frigida,1.67,76.5
SD1b-APAD,Artemisia_ludoviciana,1.14,29.4
SD1b-APAD,Bouteloua_gracilis,4.1,70.6
SD1b-APAD,Calamagrostis_montanensis,1.09,23.5
SD1b-APAD,Campanula_rotundifolia,1.05,64.7
SD1b-APAD,Carex,6.01,88.2
SD1b-APAD,Cerastium_arvense,0.61,23.5
SD1b-APAD,Comandra_umbellata,2.62,88.2
SD1b-APAD,Dalea_purpurea,2.37,94.1
SD1b-APAD,Elymus_trachycaulus,4.7,94.1
SD1b-APAD,Festuca_hallii,3.05,82.4
SD1b-APAD,Festuca_saximontana,3.96,100
SD1b-APAD,Gaillardia_aristata,0.92,64.7
SD1b-APAD,Galium_boreale,4.57,88.2
SD1b-APAD,Geum_triflorum,3.67,88.2
SD1b-APAD,Helictochloa_hookeri,11.76,94.1
SD1b-APAD,Hesperostipa_curtiseta,18.12,100
SD1b-APAD,Hesperostipa_spartea,7.52,94.1
SD1b-APAD,Heterotheca_villosa,0.92,29.4
SD1b-APAD,Koeleria_macrantha,4.98,88.2
SD1b-APAD,Liatris_punctata,1.2,35.3
SD1b-APAD,Panicum_capillare,1,58.8
SD1b-APAD,Poa_pratensis,1.84,29.4
SD1b-APAD,Pulsatilla_patens,1.88,76.5
SD1b-APAD,Schizachyrium_scoparium,3.03,23.5
SD1b-APAD,Sisyrinchium_montanum,1.67,70.6
SD1b-APAD,Solidago_missouriensis,0.98,29.4
SD1b-APAD,Sporobolus_rigidus,2.75,41.2
SD1b-APAD,Symphyotrichum_ericoides,1.73,41.2
SD1b-APAD,Viola_adunca,0.59,35.3
SD2-APAD,Achillea_millefolium,1.17,51.2
SD2-APAD,Agrostis_scabra,0.67,20.9
SD2-APAD,Artemisia_frigida,3.36,97.7
SD2-APAD,Artemisia_ludoviciana,1.73,30.2
SD2-APAD,Bouteloua_gracilis,9.98,86
SD2-APAD,Calamagrostis_montanensis,1.23,25.6
SD2-APAD,Campanula_rotundifolia,1.42,55.8
SD2-APAD,Carex,11.79,90.7
SD2-APAD,Cerastium_arvense,1.06,46.5
SD2-APAD,Comandra_umbellata,1.57,48.8
SD2-APAD,Dalea_purpurea,1.05,44.2
SD2-APAD,Elymus_lanceolatus,2.81,27.9
SD2-APAD,Elymus_trachycaulus,2.92,51.2
SD2-APAD,Festuca_saximontana,2.76,51.2
SD2-APAD,Galium_boreale,1.82,48.8
SD2-APAD,Geum_triflorum,3.29,39.5
SD2-APAD,Helictochloa_hookeri,6.2,79.1
SD2-APAD,Hesperostipa_comata,3.63,20.9
SD2-APAD,Hesperostipa_curtiseta,26.72,100
SD2-APAD,Hesperostipa_spartea,3.06,32.6
SD2-APAD,Heterotheca_villosa,2.23,46.5
SD2-APAD,Koeleria_macrantha,4.42,76.7
SD2-APAD,Liatris_punctata,1.03,25.6
SD2-APAD,Muhlenbergia_cuspidata,1.98,32.6
SD2-APAD,Panicum_capillare,0.96,32.6
SD2-APAD,Poa_pratensis,2.24,23.3
SD2-APAD,Pulsatilla_patens,1.2,27.9
SD2-APAD,Sisyrinchium_montanum,1,34.9
SD2-APAD,Sporobolus_rigidus,4.03,41.9
SD3-APAD,Achillea_millefolium,1.08,88.9
SD3-APAD,Anemone_multifida,1.1,44.4
SD3-APAD,Artemisia_frigida,3,100
SD3-APAD,Bouteloua_gracilis,7.2,100
SD3-APAD,Calamagrostis_montanensis,0.63,44.4
SD3-APAD,Campanula_rotundifolia,1.93,66.7
SD3-APAD,Carex,16.76,100
SD3-APAD,Comandra_umbellata,2.09,77.8
SD3-APAD,Dalea_purpurea,0.54,55.6
SD3-APAD,Drymocallis_arguta,1.15,33.3
SD3-APAD,Elymus_trachycaulus,5.35,88.9
SD3-APAD,Festuca_hallii,7.82,66.7
SD3-APAD,Festuca_saximontana,1.09,66.7
SD3-APAD,Gaillardia_aristata,0.96,33.3
SD3-APAD,Galium_boreale,2.82,77.8
SD3-APAD,Geum_triflorum,2.59,88.9
SD3-APAD,Helictochloa_hookeri,6.91,100
SD3-APAD,Hesperostipa_curtiseta,8.18,66.7
SD3-APAD,Hesperostipa_spartea,9.17,66.7
SD3-APAD,Heterotheca_villosa,1.63,66.7
SD3-APAD,Koeleria_macrantha,6.6,88.9
SD3-APAD,Liatris_punctata,0.52,22.2
SD3-APAD,Monarda_fistulosa,1.37,44.4
SD3-APAD,Panicum_capillare,0.6,44.4
SD3-APAD,Potentilla_anserina,0.38,22.2
SD3-APAD,Schizachyrium_scoparium,3.58,33.3
SD3-APAD,Sisyrinchium_montanum,1.59,88.9
SD3-APAD,Solidago_missouriensis,2.01,66.7
SD3-APAD,Sporobolus_rigidus,4,66.7
SD3-APAD,Tragopogon_dubius,0.24,22.2
SD8-APAD,Achillea_millefolium,1.95,55.2
SD8-APAD,Agropyron_cristatum,2.04,20.7
SD8-APAD,Artemisia_frigida,4.25,93.1
SD8-APAD,Artemisia_ludoviciana,2.25,31
SD8-APAD,Bouteloua_gracilis,15.94,82.8
SD8-APAD,Campanula_rotundifolia,0.85,55.2
SD8-APAD,Carex,7.99,89.7
SD8-APAD,Cerastium_arvense,2.31,89.7
SD8-APAD,Comandra_umbellata,0.57,24.1
SD8-APAD,Dalea_purpurea,1.08,51.7
SD8-APAD,Elymus_trachycaulus,2.13,41.4
SD8-APAD,Festuca_saximontana,2.33,69
SD8-APAD,Gaillardia_aristata,0.72,31
SD8-APAD,Galium_boreale,2.06,72.4
SD8-APAD,Geum_triflorum,4.33,41.4
SD8-APAD,Helictochloa_hookeri,1.57,27.6
SD8-APAD,Hesperostipa_comata,3.91,27.6
SD8-APAD,Hesperostipa_curtiseta,2.34,20.7
SD8-APAD,Hesperostipa_spartea,30.42,96.6
SD8-APAD,Heterotheca_villosa,0.69,31
SD8-APAD,Juniperus_horizontalis,2.69,20.7
SD8-APAD,Koeleria_macrantha,4.77,51.7
SD8-APAD,Liatris_punctata,1.21,27.6
SD8-APAD,Panicum_capillare,1.44,27.6
SD8-APAD,Panicum_virgatum,0.96,34.5
SD8-APAD,Poa_pratensis,5.26,31
SD8-APAD,Pulsatilla_patens,1.73,62.1
SD8-APAD,Sisyrinchium_montanum,0.61,24.1
SD8-APAD,Sporobolus_rigidus,2.25,44.8
SD9-APAD,Achillea_millefolium,1.49,54.5
SD9-APAD,Androsace_septentrionalis,0.59,27.3
SD9-APAD,Artemisia_frigida,2.64,81.8
SD9-APAD,Artemisia_ludoviciana,2.48,45.5
SD9-APAD,Bouteloua_gracilis,9.28,81.8
SD9-APAD,Campanula_rotundifolia,1.85,81.8
SD9-APAD,Carex,13.72,100
SD9-APAD,Cerastium_arvense,4.56,100
SD9-APAD,Chamaerhodos_erecta,1.08,54.5
SD9-APAD,Comandra_umbellata,1.37,81.8
SD9-APAD,Dalea_purpurea,1.55,54.5
SD9-APAD,Elymus_trachycaulus,2.08,54.5
SD9-APAD,Festuca_saximontana,5.68,90.9
SD9-APAD,Galium_boreale,1.12,72.7
SD9-APAD,Geum_triflorum,2.63,45.5
SD9-APAD,Helictochloa_hookeri,2.18,63.6
SD9-APAD,Hesperostipa_comata,2.23,27.3
SD9-APAD,Hesperostipa_spartea,17.77,100
SD9-APAD,Heterotheca_villosa,1.19,54.5
SD9-APAD,Juniperus_horizontalis,9.9,45.5
SD9-APAD,Koeleria_macrantha,6.72,90.9
SD9-APAD,Panicum_capillare,3.4,45.5
SD9-APAD,Pulsatilla_patens,1.73,72.7
SD9-APAD,Sisyrinchium_montanum,0.78,45.5
SD9-APAD,Sporobolus_rigidus,4.89,63.6
