"plotnumber","sourceyr","ecoregion","ecoregion_title","ecodistr","ecodistr_title","ecosite","ecosite_title","ecosite_soil_component","mean_tree_age_year","dominanttree","dominantshrub","dominantherb","dominantcryptogam","laivascular","laitotal","position","slope_position_title","aspect","aspect_cardinal","slope","slope_class_degrees_title","drainage","drainage_title","seepage","elevation_m","mr","soil_moisture_class_title","pm","parent_material_title","order_soil","soil_order_title","grgroup","soil_great_group_title","subgrp","soil_subgroup_title","cf_percent_120","particlesizeclassname_dom_0_30","depth_to_bedrock_cm","depth_to_water_table_cm","depth_to_root_restricting_cm","depth_of_organic_matter_cm","total_live_cover_percent","unknown_taxa_total_cover_percent","number_of_taxa_after_transform","calcareous_0_30"
762,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS13","White birch - black spruce - trembling aspen","Moderately fresh sand","61.3333320600000000","PICEMAR","VACCVIT","GEOCLIV","BRYOSPP","114.0600000000000000","118.5600000000000000",2,"Upper Slope",260,"W",2,"0.5 – 2.0 degrees",3,"Well",0,236,"4.0000000000000000","Fresh","4.0000000000000000","Lacustrine","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",0,"Sandy",,,,8,"113.7600000000000000","0.0000000000000000",31,"non-calcareous"
763,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS22","Leatherleaf shrubby poor fen","Very wet fibric organic",,,"CHAMCAL","RUBUCHA","BRYOSPP","49.8500000000000000","90.6500000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,241,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","2.0000000000000000","Gleysolic","5","Gleysol","REG","Rego",0,"Sandy",,0,,25,"66.1900000000000000","0.5000000000000000",21,"non-calcareous"
764,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS14","White birch/lingonberry - Labrador tea","Moderately dry sand","92.0000000000000000","BETUPAP","VACCMYR","ARALNUD","CLADMIT","67.7100000000000000","79.1600000000000000",2,"Upper Slope",340,"N",5,"9.0 – 15.0 degrees",1,"Very rapid",0,244,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","DUR","Duric",68,"Gravelly",,,,18,"90.6700000000000000","0.0000000000000000",26,"non-calcareous"
765,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","94.5000000000000000","PICEMAR","LEDUGRO","GEOCLIV","CLADSTE","83.8550000000000000","229.2050000000000000",3,"Mid Slope",328,"N",7,"> 30.0 degrees",2,"Rapid",0,233,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",15,"Loamy",30,,30,21,"170.8500000000000000","0.0000000000000000",25,"non-calcareous"
767,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS18","Labrador tea shrubby bog","Moderately wet mesic organic","65.0000000000000000","PICEMAR","LEDUGRO","RUBUCHA","PLEUSCH","56.6000000000000000","79.3000000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,231,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","7.0000000000000000","Cryosolic","17","Organic        ","MES","Mesic",37,"Organic Mesic",,10,,55,"143.4900000000000000","0.0000000000000000",24,"non-calcareous"
768,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS7","Black spruce/blueberry/lichen","Moderately dry sand","76.5000000000000000","PICEMAR","LEDUGRO",,"CLADMIT","36.3600000000000000","134.2100000000000000",2,"Upper Slope",360,"N",3,"2.0 – 5.0 degrees",2,"Rapid",0,242,"2.0000000000000000","Moderately Dry","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",18,"Sandy",,,,9,"125.7500000000000000","0.0000000000000000",23,"non-calcareous"
769,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS5","Jack pine - white birch/feathermoss","Moderately dry sand","87.5000000000000000","PINUBAN","LEDUGRO","GEOCLIV","CLADMIT","38.0100000000000000","57.6100000000000000",3,"Mid Slope",320,"N",6,"15.0 – 30.0 degrees",1,"Very rapid",0,254,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",33,"Gravelly",,,,11,"76.0100000000000000","0.0000000000000000",31,"non-calcareous"
770,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS18","Labrador tea shrubby bog","Moderately wet mesic organic",,"PICEMAR","CHAMCAL","DROSROT","PARMSUL","39.2500000000000000","40.1500000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,273,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","1","Fibrisol","TER","Terric",0,"Organic Fibric",,10,,65,"132.0000000000000000","0.5000000000000000",14,"non-calcareous"
771,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS17","Black spruce treed bog","Very moist mesic organic","65.0000000000000000","PICEMAR","LEDUGRO","RUBUCHA","PLEUSCH","73.8600000000000000","108.2600000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,239,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","2","Mesisol","TER","Terric",3,"Organic Fibric",,20,,60,"165.0100000000000000","0.0000000000000000",21,"non-calcareous"
773,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS10","Black spruce - white birch/feathermoss","Fresh sand",,"PICEMAR","LEDUGRO","EQUISYL","BRYOSPP","120.7650000000000000","157.2650000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",6,"Poor",0,244,"8.0000000000000000","Very Moist","4.0000000000000000","Lacustrine","7.0000000000000000","Cryosolic","16","Static","GLE","Gleyed ",0,"Coarse-Silty",,59,,10,"114.3600000000000000","5.2500000000000000",32,"non-calcareous"
774,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","45.0000000000000000","BETUPAP","VACCMYR","LINNBOR","CLADMIT","170.5100000000000000","226.5100000000000000",3,"Mid Slope",354,"N",3,"2.0 – 5.0 degrees",2,"Rapid",0,248,"3.0000000000000000","Moderately Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","6","Sombric","ELU","Eluviated",44,"Sandy",,,,3,"199.6900000000000000","0.0000000000000000",30,"non-calcareous"
775,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","40.5000000000000000","PINUBAN","VACCMYR",,"CLADMIT","58.9000000000000000","118.0500000000000000",4,"Lower Slope",300,"W",4,"5.0 – 9.0 degrees",2,"Rapid",0,249,"2.0000000000000000","Moderately Dry","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",1,"Sandy",,,,4,"118.5000000000000000","0.0000000000000000",21,"non-calcareous"
776,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS15","Trembling aspen - white birch/green alder","Moderately fresh loamy sand","96.5999984700000000","POPUTRE","VACCMYR","EPILANG","DICRPOL","114.5800000000000000","119.7800000000000000",3,"Mid Slope",178,"S",5,"9.0 – 15.0 degrees",2,"Rapid",0,238,"3.0000000000000000","Moderately Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",12,"Loamy",,,,6,"132.2200000000000000","0.5000000000000000",41,"non-calcareous"
778,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS15","Trembling aspen - white birch/green alder","Moderately fresh loamy sand","82.2500000000000000","POPUTRE","ALNUCRI","GEOCLIV","PLEUSCH","146.9600000000000000","150.1600000000000000",1,"Crest",999,"L",1,"0 – 0.5 degrees",3,"Well",0,238,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",11,"Coarse-Silty",,,,8,"142.1600000000000000","0.0000000000000000",30,"non-calcareous"
779,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","92.0000000000000000","PINUBAN","VACCMYR","CYPRACA","CLADSPP","80.2400000000000000","127.6400000000000000",2,"Upper Slope",350,"N",3,"2.0 – 5.0 degrees",3,"Well",0,245,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",36,"Loamy",,,,3,"131.9200000000000000","0.0000000000000000",22,"non-calcareous"
780,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS13","White birch - black spruce - trembling aspen","Moderately fresh sand","87.4000015300000000","BETUPAP","ALNUCRI","EPILANG","CLADCYA","115.8500000000000000","118.3500000000000000",2,"Upper Slope",190,"S",7,"> 30.0 degrees",1,"Very rapid",0,255,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",30,"Sandy",,,,13,"111.7400000000000000","0.2500000000000000",32,"non-calcareous"
783,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS15","Trembling aspen - white birch/green alder","Moderately fresh loamy sand","96.0000000000000000","BETUPAP","VACCMYR","CORNCAN","CLADMIT","76.4100000000000000","93.4100000000000000",4,"Lower Slope",270,"W",2,"0.5 – 2.0 degrees",2,"Rapid",0,251,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",22,"Sandy",,,,8,"112.5100000000000000","0.0000000000000000",41,"weakly calcareous"
784,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS4","Jack pine - black spruce/feathermoss","Moderately dry sand","98.0000000000000000","PINUBAN","ARCTUVA","GEOCLIV","CLADSPP","30.1100000000000000","40.8600000000000000",2,"Upper Slope",10,"N",3,"2.0 – 5.0 degrees",2,"Rapid",0,253,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",13,"Sandy",,,,2,"57.0100000000000000","0.0000000000000000",26,"non-calcareous"
785,"2001","BS","Boreal Shield","C6","Squirrel Lake Plain","BS10","Black spruce - white birch/feathermoss","Fresh sand","69.5000000000000000","BETUPAP","VACCVIT",,"PLEUSCH","43.7700000000000000","79.2700000000000000",2,"Upper Slope",360,"N",3,"2.0 – 5.0 degrees",3,"Well",0,245,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",20,"Loamy",,,,16,"97.9300000000000000","0.0000000000000000",31,"non-calcareous"
786,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP25","Willow shrubby rich fen","Wet humic organic",,,"RUBUIDA","URTIDIO",,"95.3000000000000000","95.3000000000000000",3,"Mid Slope",49,"E",3,"2.0 – 5.0 degrees",3,"Well",0,481,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","ORT","Orthic",1,"Sandy",,,,32,"108.7500000000000000","0.0000000000000000",11,"non-calcareous"
788,"1999 2000","BP","Boreal Plain","E16","Clarke Lake Plain","BP18","Black spruce - tamarack treed swamp","Wet humic organic","44.7500000000000000","LARILAR","LEDUGRO","CARESPP","PLEUSCH","125.6000000000000000","189.7000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,525,"8.0000000000000000","Very Moist","4.0000000000000000","Lacustrine","4.0000000000000000","Luvisolic","7","Gray						","GLE","Gleyed ",0,"Fine-Clayey",,90,,36,"193.7500000000000000","5.2500000000000000",31,"non-calcareous"
789,"1999 2000","BP","Boreal Plain","E16","Clarke Lake Plain","BP18","Black spruce - tamarack treed swamp","Wet humic organic","54.0000000000000000","LARILAR","LEDUGRO","CARESPP","PLEUSCH","137.6950000000000000","157.6450000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",1,525,"8.0000000000000000","Very Moist","4.0000000000000000","Lacustrine","4.0000000000000000","Luvisolic","7","Gray						","GLE","Gleyed ",0,"Fine-Clayey",,95,,32,"167.5400000000000000","3.7550000000000000",32,"non-calcareous"
790,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS4","Jack pine - black spruce/feathermoss","Moderately dry sand","94.5000000000000000","PINUBAN","VACCVIT","ARALNUD","PLEUSCH","57.9600000000000000","108.0100000000000000",5,"Toe Slope",180,"S",1,"0 – 0.5 degrees",1,"Very rapid",0,246,"2.0000000000000000","Moderately Dry","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",20,"Sandy",,,,7,"119.7600000000000000","0.0000000000000000",29,"non-calcareous"
791,"2003","BP","Boreal Plain","E15","Smoothstone Plain","BP9","White spruce - trembling aspen/feathermoss","Fresh sand","68.5999984700000000","PICEGLA","VIBUEDU","MERTPAN","HYLOSPL","80.4400000000000000","132.2900000000000000",2,"Upper Slope",196,"S",4,"5.0 – 9.0 degrees",3,"Well",0,479,"4.0000000000000000","Fresh","4.0000000000000000","Lacustrine","4.0000000000000000","Luvisolic","7","Gray						","BRU","Brunisolic",,"Coarse-Silty",,,,10,"136.9200000000000000","0.0000000000000000",28,"weakly calcareous"
792,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","96.0000000000000000","PICEMAR","LEDUGRO","EQUISYL","PLEUSCH","94.4000000000000000","172.3000000000000000",6,"Depression",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,244,"5.0000000000000000","Very Fresh","4.0000000000000000","Lacustrine","6.0000000000000000","Regosolic","10","Regosol	","GLE","Gleyed ",0,"Coarse-Silty",,,,8,"203.0600000000000000","0.0000000000000000",27,"non-calcareous"
793,"2003","BP","Boreal Plain","E15","Smoothstone Plain","BP6","Trembling aspen/beaked hazel/sarsaparilla","Fresh loamy sand","59.5000000000000000","POPUTRE","ROSAACI","ARALNUD","PLEUSCH","152.1650000000000000","155.1650000000000000",5,"Toe Slope",22,"N",1,"0 – 0.5 degrees",5,"Imperfect",0,452,"7.0000000000000000","Moist","4.0000000000000000","Lacustrine","2.0000000000000000","Gleysolic","5","Gleysol","ORT","Orthic",,"Loamy",,,,22,"171.6700000000000000","0.2500000000000000",59,"very strongly calcareous"
794,"2001","BS","Boreal Shield","C7","Fond du Lac Lowland","BS13","White birch - black spruce - trembling aspen","Moderately fresh sand","127.7500000000000000","POPUTRE","LEDUGRO","PYROSEC","PLEUSCH","81.3000000000000000","112.1000000000000000",2,"Upper Slope",190,"S",4,"5.0 – 9.0 degrees",3,"Well",0,237,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","4.0000000000000000","Luvisolic","7","Gray						","BRU","Brunisolic",16,"Coarse-Silty",,,,9,"100.4500000000000000","0.5000000000000000",45,"non-calcareous"
796,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP28","Seaside arrow-grass marsh","Very moist humic organic",,,"SALILUT","CALACAN","BRYOSPP","85.1550000000000000","95.6550000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",6,"Poor",0,482,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","2.0000000000000000","Gleysolic","5","Gleysol","REG","Rego",0,"Sandy",,15,,8,"52.7900000000000000","8.0150000000000000",28,"strongly calcareous"
797,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP7","Trembling aspen - white birch/sarsaparilla","Fresh loamy sand","51.3333320600000000","BETUPAP","ROSAACI","ARALNUD","BRYOSPP","294.8100000000000000","297.0100000000000000",3,"Mid Slope",205,"S",4,"5.0 – 9.0 degrees",3,"Well",0,488,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","4.0000000000000000","Luvisolic","7","Gray						","BRU","Brunisolic",10,"Coarse-Silty",,,,9,"235.2000000000000000","0.0000000000000000",44,"non-calcareous"
798,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","75.0000000000000000","PICEGLA","ROSAACI","MERTPAN","PTILCRI","187.0000000000000000","213.5000000000000000",4,"Lower Slope",150,"S",1,"0 – 0.5 degrees",3,"Well",0,514,"4.0000000000000000","Fresh","4.0000000000000000","Lacustrine","4.0000000000000000","Luvisolic","7","Gray						","ORT","Orthic",0,"Coarse-Silty",,,,30,"211.4400000000000000","0.2500000000000000",47,"non-calcareous"
799,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP7","Trembling aspen - white birch/sarsaparilla","Fresh loamy sand","48.3333320600000000","POPUTRE","ROSAACI","ARALNUD","PTILCRI","230.2100000000000000","232.2100000000000000",3,"Mid Slope",150,"S",3,"2.0 – 5.0 degrees",3,"Well",0,502,"4.0000000000000000","Fresh","4.0000000000000000","Lacustrine","4.0000000000000000","Luvisolic","7","Gray						","BRU","Brunisolic",0,"Loamy",,,,9,"210.9700000000000000","0.2500000000000000",38,"non-calcareous"
803,"2001","BS","Boreal Shield","C11","Cree Lake Upland","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","68.7500000000000000","PINUBAN","VACCMYR",,"CLADMIT","107.7500000000000000","159.3500000000000000",2,"Upper Slope",130,"E",4,"5.0 – 9.0 degrees",1,"Very rapid",0,507,"2.0000000000000000","Moderately Dry","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",49,"Sandy",,,,11,"148.4500000000000000","0.0000000000000000",25,"non-calcareous"
804,"2001","BS","Boreal Shield","C11","Cree Lake Upland","BS17","Black spruce treed bog","Very moist mesic organic",,"PICEMAR","LEDUGRO",,"CLADMIT","61.6500000000000000","141.8000000000000000",4,"Lower Slope",180,"S",3,"2.0 – 5.0 degrees",5,"Imperfect",0,490,"6.0000000000000000","Moderately Moist","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","9","Dystric			","GEL","Gleyed Eluviated",9,"Sandy",,60,,5,"182.4900000000000000","0.0000000000000000",24,"weakly calcareous"
805,"2001","BS","Boreal Shield","C11","Cree Lake Upland","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","74.0000000000000000","PICEMAR","LEDUGRO",,"PLEUSCH","91.3650000000000000","185.3650000000000000",4,"Lower Slope",2,"N",7,"> 30.0 degrees",5,"Imperfect",0,491,"7.0000000000000000","Moist","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","GEL","Gleyed Eluviated",44,"Sandy",,,,20,"192.9700000000000000","0.0000000000000000",20,"non-calcareous"
806,"2001","BS","Boreal Shield","C11","Cree Lake Upland","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","91.7500000000000000","PICEMAR","VACCMYR",,"PLEUSCH","69.2000000000000000","190.1500000000000000",1,"Crest",350,"N",2,"0.5 – 2.0 degrees",5,"Imperfect",0,515,"6.0000000000000000","Moderately Moist","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","GEL","Gleyed Eluviated",42,"Coarse-Silty",,,,14,"175.4800000000000000","0.0000000000000000",17,"non-calcareous"
807,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","84.5000000000000000","BETUPAP","VIBUEDU","ARALNUD","HYLOSPL","172.7450000000000000","180.1450000000000000",2,"Upper Slope",244,"W",3,"2.0 – 5.0 degrees",3,"Well",0,495,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","4.0000000000000000","Luvisolic","7","Gray						","BRU","Brunisolic",56,"Coarse-Silty",,,,13,"169.3900000000000000","0.0000000000000000",37,"non-calcareous"
808,"2001","BS","Boreal Shield","C11","Cree Lake Upland","BS3","Jack pine/blueberry/lichen","Moderately fresh sand","102.5000000000000000","PINUBAN","VACCMYR",,"PLEUSCH","63.8000000000000000","159.9500000000000000",2,"Upper Slope",157,"S",4,"5.0 – 9.0 degrees",2,"Rapid",0,528,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",18,"Sandy",,,,7,"170.0000000000000000","0.0000000000000000",25,"non-calcareous"
809,"2002","BP","Boreal Plain","E15","Smoothstone Plain","BP18","Black spruce - tamarack treed swamp","Wet humic organic","128.0000000000000000","PICEMAR","LEDUGRO","LINNBOR","PLEUSCH","66.7000000000000000","134.0000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",1,486,"10.0000000000000000","Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","2","Mesisol","TYP","Typic",0,"Organic Fibric",,60,,160,"144.3900000000000000","0.5000000000000000",19,"non-calcareous"
