"","V1","V2","V3","V4"
"1252",0.0707576503868217,0.494998852219024,0.299161415640491,0.210285255571846
"1253",0.0689132825194187,0.530740577405714,0.391023641213131,0.238159185500055
"1254",0.0668136010446811,0.528969301406665,0.357897371600728,0.246447936762481
"1261",0.292479874711558,0.178673022328565,0.131257284920666,0.389283433841223
"1262",0.291990726236613,0.143081507157623,0.110247107672796,0.352085090346708
"1263",0.0899985188668961,0.565383989305449,0.457466868479907,0.323282044031542
"1264",0.115727668580483,0.503473621562107,0.385589419533408,0.328750147035954
"1265",0.270989415729419,0.418259190749133,0.31538315114404,0.411513276342799
"1266",0.0954234575312011,0.471819799912366,0.45629160546272,0.31344943171357
"1267",0.17312450402056,0.439063278645027,0.310858041337283,0.358140050192112
"1268",0.181699896733568,0.48255946019365,0.367802153259591,0.324182281121637
"1269",0.0823517258938755,0.526976911483639,0.34872973974231,0.261279458282211
"1270",0.103050251601129,0.547739153100889,0.442108209193089,0.32797830939093
"1271",0.158167586701075,0.427425239296189,0.316746979793131,0.318781094676232
"1272",0.146307742766729,0.476270039081214,0.406372257232962,0.358062372786915
"1273",0.0693266404679621,0.557706300710998,0.423159108970921,0.301561687316348
"1274",0.14829406178844,0.484532122570556,0.392033607181613,0.321951196455412
"1275",0.172529536534408,0.51418699830858,0.349885340380714,0.336140883679459
"1276",0.0923073324971081,0.547543762185618,0.401528591286136,0.273917741098671
"1277",0.159025523571942,0.348374477082501,0.254459106919775,0.300251660526604
"1278",0.0928854455749437,0.511374607333712,0.383556964247849,0.244803061188591
"1279",0.0617609100894363,0.465677075093624,0.568951369634012,0.251892154381276
"1280",0.111861944081177,0.476161876138691,0.337424611191483,0.286291792267469
"1285",0.0669517341250858,0.53207335361678,0.515631376176056,0.273372260055208
"1287",0.0851381862035083,0.489643942729451,0.382684684640607,0.268856182503036
"1288",0.0891217050712436,0.561808345946541,0.479225365397114,0.305313659141329
"1289",0.138174330470006,0.540286271400287,0.430447726015597,0.272133156190962
"1290",0.061973369317766,0.429607923162212,0.308889121079207,0.266648453163195
"1291",0.0766089476241584,0.57391943029048,0.509643430778199,0.312147013297461
"1293",0.0806865229750273,0.536510639461361,0.566594997233661,0.284689374093109
"1294",0.0513618949826633,0.468607494316447,0.591856964635883,0.227128047607169
"1296",0.0694027956945545,0.540192880638287,0.463688193572541,0.276010244427167
"1298",0.0623684902817514,0.51260181424245,0.46260282339299,0.266895682668231
"1299",0.218804822434246,0.44189637990356,0.319331616556241,0.383354598456294
"1301",0.0761062223135928,0.489068829668624,0.317731254904769,0.18732319096928
"1303",0.0747878107329579,0.565646299269153,0.521690229692749,0.288589202171111
"1304",0.0845372882115506,0.55522038885798,0.445834733932131,0.276386267466075
"1305",0.160461816669936,0.409596966474566,0.346935908465148,0.358959380469803
"1307",0.0526265654519109,0.535558330227438,0.478844833277711,0.257201120252297
"1308",0.201669384992452,0.441939542893009,0.35519193434229,0.384000525924536
"1309",0.0807322585957236,0.553951995173755,0.443157260165558,0.290355639404704
"1310",0.0821161863242934,0.537451820181346,0.456583318440854,0.267099290454978
"1312",0.158596672120211,0.46171460705399,0.395443588910646,0.329115883064214
"1313",0.0670754607539198,0.549556949846969,0.437849989213135,0.248643530675264
"1315",0.0683340425577009,0.595619882635264,0.49895657206825,0.27738451829461
"1316",0.0807735066248402,0.577275663171046,0.47639581823721,0.299097087191196
"1317",0.0812808943508429,0.522170912765182,0.433193875177568,0.244226634480272
"1318",0.0731694935027102,0.573052449165274,0.471623902005238,0.277100543121573
"1320",0.0888726141582644,0.559735635069388,0.461934978547093,0.291359523294087
"1321",0.0927651304861122,0.47692759278286,0.416125361889027,0.329656379522289
"1322",0.383086791191564,0.133028506994774,0.126650276834241,0.389800434118489
"1323",0.0695009934064212,0.373306908409834,0.463396042301097,0.256358238818337
"1324",0.0635018445072635,0.438006175960492,0.257097305428336,0.146373694415933
"1325",0.257838311605081,0.353842122722389,0.260804448049378,0.403554898691587
"1326",0.0738865370142682,0.556771209504046,0.432134001572126,0.258495958397372
"1327",0.0867946973890964,0.568915866544962,0.468391074897592,0.311310738573076
"1328",0.0810625917229245,0.569995080077982,0.468166686102442,0.297780449148891
"1329",0.0690067592636399,0.581587611469936,0.473031584184302,0.279097396030827
"1330",0.0921725986458729,0.579139147709923,0.466714320144079,0.270563189105659
"1332",0.0980738731156447,0.562609776559922,0.433586264139123,0.285603448501976
"1333",0.0616368753495015,0.559028035637669,0.451137469615418,0.258791718568219
"1334",0.0849191129930431,0.579573900484771,0.485593280442086,0.297279287208258
"1335",0.0758539190345343,0.553191434577033,0.425574294613364,0.278803792015119
"1336",0.145742271652398,0.495648233758551,0.372740515917805,0.341170083514661
"1337",0.0717524513547895,0.544096523941413,0.539007964436662,0.308681167321636
"1338",0.0393614079526311,0.421099752576343,0.557584767874234,0.179166311940226
"1339",0.119771372751262,0.576521781144704,0.436154370448212,0.308970402964437
"1340",0.205409607534452,0.445912808614667,0.39083344692159,0.407837276427472
"1341",0.0844325602256172,0.578524996594284,0.48439382899169,0.290522846585265
"1342",0.0786835931063871,0.555189608629664,0.466411181935714,0.252894119901643
"1343",0.0765306234965443,0.520539550573266,0.33011026531149,0.236368483481188
"1344",0.0837268366027381,0.493616735847808,0.316535147240601,0.218331196968521
"1345",0.0935214036702954,0.529591326103012,0.442330735830938,0.287961300357508
"1346",0.171666931975619,0.52746152296237,0.415350987114385,0.328530887155923
"1347",0.0890884294539148,0.440680739593903,0.508605957146105,0.271200296570884
"1348",0.0662428446017234,0.572394779279883,0.432956822289014,0.275649463013819
"1350",0.199020602321283,0.39537113310204,0.349377931046149,0.37484387744798
"1351",0.293017606473111,0.203483397542525,0.176534969654129,0.401310324290889
"1352",0.336984782448402,0.166596442526773,0.174854163379035,0.382679561743014
"1353",0.314914928172196,0.254698446963221,0.231996771240417,0.439274430160433
"1354",0.123652499140926,0.285616217578427,0.38490771356993,0.293708898844648
"1355",0.123506707831938,0.456925173131437,0.471978363897201,0.313444756038479
"1356",0.0583024973323051,0.563559587417695,0.458331071605627,0.25179700175805
"1357",0.229407282552088,0.325325915257887,0.340927550548552,0.392083224354042
"1358",0.310827079788562,0.267387620309543,0.193706955717328,0.394609012715328
"1359",0.105789918228165,0.452540417637524,0.48276295226267,0.341155571079171
"1360",0.336298317779034,0.256871795717861,0.18742654744232,0.42612812471178
"1361",0.162103917007545,0.539302492490388,0.411152164941964,0.325213270631418
"1362",0.0760290258604635,0.579510594127791,0.457821606774908,0.271723641776324
"1363",0.293729343575777,0.0676289094185608,0.0567115244640501,0.287847338341615
"1364",0.136140380484393,0.522425418785884,0.410437909495014,0.331521564438094
"1365",0.190571760680655,0.281790486418746,0.32714964270541,0.343613008910675
"1366",0.186537031998549,0.289412252021689,0.332571630312529,0.352373759654762
"1367",0.0707335390786145,0.566504270730468,0.448142132673584,0.249359610100405
"1369",0.0860145826394166,0.501748348691929,0.464751964308739,0.289423369389434
"1370",0.0923998074020845,0.545260490721101,0.451652592238209,0.294456697826073
"1371",0.210785593781099,0.348829926449959,0.329220646970134,0.387320076853023
"1372",0.0534264485328684,0.537371529069705,0.426023829144544,0.243023049713734
"1373",0.061453698960719,0.519543972546338,0.400894838554954,0.222328136194488
"1374",0.170448137956846,0.463573829003301,0.399893175660802,0.390432725306945
"1375",0.189555683166537,0.443261245598598,0.351876703244834,0.416249069592109
"1376",0.283284167003341,0.189892374878895,0.149357809298936,0.405132186390218
"1377",0.0732717771817574,0.530661957598421,0.363778027544719,0.254245024462768
"1378",0.0777696608345601,0.553345088899409,0.474443377323833,0.296033889699618
"1379",0.119937569287877,0.561369046568579,0.436899889905047,0.318967711734521
"1380",0.0532118945909301,0.532251155169081,0.366729308966665,0.229773211080505
"1382",0.201738876629535,0.261696388546838,0.246877774742191,0.349479166059225
"1383",0.0866414361261726,0.249196642302427,0.280383160603383,0.236438081778765
"1384",0.0427711493389287,0.468255793982113,0.354677156102345,0.180057490865166
"1386",0.0482656652574567,0.454225499348947,0.579015135701046,0.223309268891468
"1392",0.082448196227527,0.451636959209256,0.523085881914429,0.287278738666241
"1394",0.0478289847980081,0.560458412149699,0.459113530013844,0.236403738180622
"1398",0.126761412875255,0.513138072498035,0.466495216294285,0.359341389502337
"1400",0.178974102453609,0.298300892569171,0.225996031075092,0.332564568481612
"1401",0.213087494232882,0.284791023434172,0.241592977685017,0.404845678168136
"1402",0.25409846179217,0.295761738030848,0.221824201169617,0.406101873321747
"1403",0.164639770532538,0.298854488685678,0.266648547144093,0.376446526051405
"1404",0.0559395656687018,0.485655741693289,0.306572938321418,0.182731722650282
"1405",0.0679812140553227,0.459573058689151,0.285573324235912,0.161670792041095
"1408",0.0646680059768915,0.418366724533275,0.40893261912086,0.268143246388606
"1409",0.150119641468406,0.456096897180579,0.388336545924532,0.365619071619731
"1412",0.194726799634035,0.399011403315644,0.271117630417393,0.27159869717757
"1413",0.328527288911459,0.312332360746031,0.219039778711461,0.389608867511371
"1424",0.183054280260878,0.164257738457899,0.120576635249694,0.362531982807739
"1425",0.115409496902386,0.400646151967555,0.252191544917967,0.224706717561353
"1428",0.252842456108493,0.273310702275689,0.237202294551929,0.44371405250684
"1429",0.210273002701404,0.293853818707662,0.232603435514829,0.411051243200748
"1430",0.170847924376401,0.262427109954686,0.132805610923419,0.188163842309622
"1431",0.298779347500275,0.36927805220505,0.256348801302077,0.329471208238566
"1432",0.241393977061012,0.295618223870643,0.259348553754162,0.392015626963563
"1434",0.19446129918524,0.339642049003228,0.244885906640303,0.275797277684861
"1435",0.314951773151092,0.144927564172361,0.116748784517062,0.265181442412763
"1437",0.293582718372765,0.167276421637879,0.117555637213528,0.276775480108092
"1438",0.314717000681572,0.109485666681263,0.095144737362106,0.248374116888883
"1443",0.175217660898603,0.350395938656173,0.332956171397018,0.341394732698913
"1446",0.214915281765955,0.268910064243685,0.265579815050032,0.320538955808829
"1448",0.123438983096263,0.349253766310383,0.212854213905673,0.189038729816231
"1449",0.113839080624204,0.347321233323553,0.190596897150284,0.17721676697627
"1450",0.372404957421714,0.184763608744899,0.115250443490469,0.355026039278933
"1459",0.0820191648353255,0.537828787746082,0.454191816973286,0.296517184975589
"1466",0.388326855997631,0.282439020356951,0.192796118501597,0.396282190031087
"1467",0.373791404289473,0.258681950598175,0.177924768048236,0.369857827549036
"1469",0.31586971843194,0.274408880205394,0.245286149297358,0.420920195920834
"1470",0.31591370302736,0.241985507867706,0.143307990419431,0.328241833122696
"1471",0.226322223903519,0.376373578780231,0.362093544436003,0.407786867990779
"1476",0.336277688031355,0.325621584481377,0.2420529875321,0.372217587572338
"1482",0.407664002022072,0.266342386330822,0.172830283671289,0.371501216630122
"1483",0.324356534594835,0.336728456546578,0.208189231645228,0.393618378512606
"1484",0.0589727142176437,0.522515131654231,0.444914431108448,0.205101765047321
"1494",0.178658166941014,0.299655836100871,0.327162126206007,0.365282780432634
"1495",0.146077699641482,0.402551150278682,0.386168673570459,0.352373941008747
"1498",0.188663244046942,0.382803325680794,0.306125797239125,0.396979944706069
"1499",0.203276530468603,0.427155551526174,0.386824799234973,0.42317034956611
"1500",0.189351757828293,0.4452452027047,0.349948506163856,0.368234319662275
"1501",0.198412984670204,0.399290175670949,0.249017643477926,0.388588714000575
"1502",0.188489908205618,0.431071124443197,0.285320083575827,0.324076877426969
"1505",0.327056422556814,0.311552543737359,0.22047820101912,0.422558773781315
"1506",0.152217974102301,0.411186895704196,0.363516658487813,0.375970480736435
"1509",0.133024442064904,0.465410764010211,0.324418748764769,0.241747353576555
"1511",0.370640640412481,0.243892101191441,0.162249661083977,0.399777267026637
"1512",0.221363458786271,0.438851227197954,0.309083277046204,0.37283120239491
"1513",0.202287355023818,0.412689927178483,0.301895921380662,0.403212525370865
"1515",0.0913940643748805,0.459037574522537,0.369222156514415,0.275350891710669
"1516",0.218584074959493,0.479079391787337,0.369803820824334,0.40250365831614
"1518",0.131986868580403,0.486821831080428,0.323553150949732,0.338237537411041
"1520",0.16086250735406,0.482417145660544,0.388043072389753,0.356622722520561
"1521",0.0771787992427052,0.518832813592837,0.484220475080612,0.302102309947398
"1522",0.0780970978702952,0.523393644549811,0.504274605919673,0.302760525336515
"1523",0.0763508241566486,0.522556192291751,0.521449259820914,0.304409281386878
"1524",0.212134639659103,0.302062963005098,0.340215541993079,0.314387806242698
"1526",0.13291175663739,0.333687178785779,0.425636057624519,0.295167070583526
"1527",0.0487889924079054,0.384334332863648,0.553109630763031,0.173425482342722
"1530",0.109763053044289,0.540524584636609,0.429395330468528,0.32761467368667
"1531",0.13397384919904,0.483961649409489,0.340129096986653,0.331684757889546
"1532",0.174028740041086,0.407277193166116,0.254687980385834,0.314720789710956
"1534",0.14776249231091,0.426926986572278,0.307418208772628,0.315719492621331
"1535",0.0559009368739803,0.538469439226743,0.437606037480146,0.215546965499145
"1536",0.0493637592258886,0.520575814432576,0.438819840079185,0.203926200640865
"1537",0.0641131555591936,0.559744055416659,0.476785673064415,0.25071167413727
"1538",0.0609221711052557,0.526386815116218,0.412890758757964,0.207604693650668
"1540",0.057859678913774,0.5639144886048,0.471860249465857,0.257359608154261
"1541",0.271393438434848,0.290663515367596,0.232644737527299,0.440134929612399
"1542",0.0799466012981041,0.542142308617457,0.385203265356226,0.256209848307304
"1543",0.164669402420456,0.292496849866297,0.352347016968424,0.33470877106403
"1544",0.0618999279800829,0.411288950449078,0.563767532176003,0.232907941423899
"1545",0.0880988139922843,0.470357498618733,0.419245945128501,0.296004251512163
"1546",0.0575349291060438,0.494509137279567,0.392415533147462,0.191791905179301
"1547",0.0673416991558646,0.49011481827068,0.447605050619416,0.228479511774057
"1549",0.0648078476984131,0.498831515308511,0.553335532949707,0.245736792790542
"1550",0.248051852314313,0.408910271830448,0.355143927950637,0.422360190702877
"1551",0.0501477709255705,0.535063087914928,0.426912050047244,0.217026447086853
"1554",0.28912314970155,0.295163671795001,0.233041041167731,0.445335118029378
"1555",0.283021457409197,0.362690234473861,0.275450621574641,0.38497633237471
"1556",0.152624858768582,0.496253903831338,0.455023373470053,0.373130000862347
"1557",0.0714064797478819,0.479013287051999,0.419080363533803,0.269640683098879
"1558",0.071746323970384,0.444540932136076,0.540576613889515,0.261311387368629
"1559",0.0771674680232274,0.58903426841275,0.473899420075493,0.279792929031847
"1560",0.119469907865346,0.385279460568785,0.403198512389882,0.342783064578569
"1561",0.0616670173224028,0.441577817038412,0.358378225965291,0.273755062319895
"1562",0.0711602077757038,0.524766020356094,0.412407670227048,0.25383140598007
"1564",0.0690582308472342,0.535129939352243,0.435335709169816,0.271607557440223
"1565",0.0822933202083435,0.494420662234032,0.458809772747973,0.303778687377319
"1566",0.0528335964714537,0.511220321667431,0.506371859879043,0.261993186179377
"1568",0.0782482363334833,0.550886369420619,0.441450898516859,0.283929488687965
"1569",0.0801502495627639,0.473188630855397,0.484720472391717,0.280559669517543
"1570",0.0829691660821848,0.525035291201585,0.44723682705325,0.280533235780442
"1571",0.0714597526585733,0.552962528411369,0.475329019394719,0.265433772351185
"1572",0.064342961620275,0.500313855234614,0.577988613747773,0.246364588633271
"1573",0.045375608543764,0.542537844113008,0.461234722957224,0.215040649119036
"1574",0.0715841596115767,0.581786757914941,0.511756514560436,0.2909802025544
"1575",0.0382480739136627,0.347108064323156,0.524764368969054,0.145545253344953
"1576",0.176741264001094,0.454125512296014,0.38067293290669,0.377257552940168
"1577",0.252950901310681,0.330513949100227,0.250910215601414,0.400328048747585
"1578",0.164774893512489,0.315507176574612,0.285007038211964,0.322076735781132
"1579",0.248344120955429,0.273028311337016,0.275583841471576,0.398111065762374
"1580",0.180879926353417,0.463101513369577,0.302807828526685,0.376113370108125
"1581",0.154770014864076,0.349227540143938,0.394309613762926,0.336090898094368
"1582",0.0940665626926298,0.383127684549661,0.474435205035282,0.27792463485365
"1583",0.182417253546821,0.218339370801974,0.239493167273778,0.322087348280287
"1586",0.104597720598043,0.438574422647888,0.311937787132828,0.212560904167589
"1588",0.168599328985285,0.362129958490184,0.32074708731153,0.404579134928508
"1590",0.095130900607819,0.470985362751821,0.325615786682301,0.239889560445295
"1591",0.0741070495615888,0.563606376116017,0.469724336589173,0.306170637587634
"1592",0.0525081839687187,0.548063422708389,0.44539419443745,0.218675299714093
"1593",0.0537304783565581,0.56448428046424,0.450990811167762,0.220315938114082
"1594",0.138625342939797,0.481279781096936,0.384843163264784,0.320844819979484
"1595",0.0845260685407827,0.535216311783416,0.423587439107013,0.295062949333613
"1596",0.290617500294415,0.165481780878579,0.131086049867193,0.402467187909074
"1597",0.0634674037993633,0.482424961026178,0.557708634317948,0.225667480747451
"1599",0.0977339374761578,0.457412359045649,0.414415792897656,0.299561138239481
"1600",0.122351468775859,0.474083220394252,0.402905298604265,0.310283991018184
"1601",0.05486007089078,0.47348706903363,0.386990780702916,0.189094665673732
"1602",0.0788346632451969,0.505676213882418,0.440299367520881,0.243657865782351
"1603",0.310725230896182,0.335019962362557,0.261798919580054,0.415587937395228
"1604",0.0476107772660961,0.412572784087174,0.339290666130376,0.169127674199183
"1605",0.0771262423715851,0.423834818914655,0.291267580491718,0.19787187652803
"1608",0.0772136063081991,0.505210788926238,0.439205128442284,0.288573196443107
"1609",0.0968322358552994,0.562760157602667,0.444324598449178,0.305178921063045
"1610",0.0498058600871544,0.525382836952433,0.403802556612472,0.189213333915971
"1611",0.0480414023020615,0.454853671914374,0.305990167414337,0.149009257071282
"1612",0.072994539921957,0.487914168396649,0.342537099417815,0.191500354542951
"1613",0.0712618780488208,0.500846504321173,0.348326333316783,0.207185704105197
"1614",0.112778022127274,0.553110948840712,0.461331138426666,0.306144745578566
"1615",0.0669010298493558,0.512658896446241,0.361138237279252,0.20015403114165
"1616",0.0647996726962166,0.562133803400239,0.470110791157881,0.250924610527293
"1617",0.054590861815212,0.453154693255581,0.513550711859471,0.213240779647381
"1618",0.0609456613501377,0.517494122618743,0.374678481909021,0.202152997826053
"1619",0.0749075473265482,0.579492496627684,0.482984894003718,0.269442953240386
"1620",0.0604985101688171,0.558535259595065,0.428329797324671,0.227563830508108
"1622",0.0894409222260964,0.565796106069775,0.47034282043439,0.307710144413323
"1623",0.0882458363844967,0.507374281289941,0.36295485239398,0.232192936277117
"1624",0.0682450844065069,0.5801247255484,0.443019860618744,0.258565567390037
"1625",0.221681354497423,0.435186802005554,0.337969491405766,0.409909471527082
"1626",0.0638716092547363,0.536371657266973,0.443654304652839,0.213458411170294
"1627",0.0605074608044273,0.532933948101148,0.483083648446646,0.2576957871041
"1628",0.0519335720658807,0.519593012827159,0.431814368137774,0.213950509194529
"1629",0.070442033647869,0.545490449303128,0.450721279129018,0.258460249647059
"1632",0.0734853166744605,0.560505942278248,0.459674501301272,0.29033995800912
"1633",0.0749890857727436,0.523751050560474,0.476147217567009,0.262626764896786
"1634",0.0651687757938338,0.445295335758103,0.575221277201972,0.225696862218856
"1636",0.0640634473231969,0.570226150972382,0.478574236571504,0.260891375615897
"1637",0.0823746620587662,0.581276098463293,0.456549072790987,0.304738217917534
"1638",0.130713061448185,0.542668011628256,0.427388017063093,0.329040037529802
"1639",0.149848301248695,0.49657383563398,0.41528104941204,0.352764754006743
"1640",0.03651070666052,0.44814859636918,0.4029115924877,0.19076645320074
"1641",0.0688481338423544,0.516568681042094,0.493412048177706,0.286553395740056
"1642",0.0557998788239543,0.548688646243883,0.419151027596079,0.219960286057784
"1643",0.142241331065418,0.468067657317311,0.464685459501161,0.332687255683917
"1644",0.0577835119925676,0.543396308099785,0.451618726147533,0.23594566173064
"1645",0.0441097143355451,0.540142739742366,0.464849602002837,0.209948782518294
"1646",0.0690175580146414,0.451558814797657,0.579954080277381,0.246012281328752
"1647",0.0630731328745872,0.383783261095396,0.543114056489831,0.22016249161038
"1648",0.0580158254212768,0.458481367408626,0.43592047688346,0.216094683101006
"1649",0.0715598451875418,0.502891873383189,0.481967744367562,0.244365068414751
"1650",0.0553699007528609,0.427673855940171,0.53919905409721,0.188115341710269
"1651",0.0558545640326604,0.457001160302731,0.5599850911854,0.218485154365674
"1652",0.0746851807373831,0.561694190759488,0.495094282703928,0.259270875147172
"1653",0.0678849267908683,0.426910872787026,0.575626072520102,0.224094380466226
"1654",0.0699715640672753,0.548516895874452,0.493624295868294,0.25461303835765
"1655",0.226264471636389,0.239568133909933,0.188109386027444,0.372872608899301
"1656",0.0586151249238934,0.428253119442293,0.507151036146127,0.236670886477689
"1657",0.0764747705411358,0.584253990545147,0.479652930712559,0.285492639050413
"1659",0.0531331898975436,0.51607547179558,0.466107351047158,0.251167882166347
"1660",0.170534003818982,0.477021455200988,0.386988354389895,0.3144469290652
"1662",0.204274246826222,0.437566392541056,0.289308679134504,0.354563428317247
"1663",0.100409841143267,0.488746193304181,0.466380558230902,0.311688326916648
"1665",0.10866421020432,0.515204233729667,0.498627845942446,0.311407202314007
"1666",0.15015035453403,0.461381253352313,0.376163898589399,0.345852041100543
"1667",0.135535122184818,0.524686894189722,0.458648440130484,0.333839599192051
"1668",0.15349981508433,0.477962758575576,0.387076289142848,0.342588609528611
"1669",0.128477855351287,0.483837365645394,0.468811180394483,0.325268867588108
"1670",0.145318712944618,0.49323561016196,0.412783314254892,0.359955143469673
"1671",0.286757589649936,0.339098056642535,0.320675868906548,0.455115141925151
"1672",0.143237135790426,0.48177503655327,0.414142776262273,0.340296987749582
"1673",0.093155052048384,0.320033836573895,0.447533272366669,0.248999128910548
"1675",0.171870212797378,0.524332590700063,0.39240465909436,0.312198516230887
"1676",0.153722739625643,0.488673615013671,0.356969383889497,0.278196523771453
"1677",0.0679511608084898,0.511237571442296,0.383572955043951,0.236422794765238
"1678",0.11266644361958,0.535802624126507,0.428792848104772,0.307115923129703
"1679",0.12280491792947,0.480150486931433,0.402372188286131,0.315231915241737
"1681",0.0758597956401275,0.549161452278334,0.44669814409752,0.228208256666557
"1683",0.0498820716139318,0.474106832419257,0.541789437756285,0.221559393164439
"1684",0.0680566761048217,0.467728201079108,0.373573629972188,0.282806129887959
"1685",0.0670608114353958,0.403603515902616,0.466829934287478,0.229313046166556
"1686",0.0672384879251725,0.490089665467642,0.425307171865035,0.261711648456077
"1687",0.13530346625855,0.470729294323851,0.425184563115079,0.361405486711604
"1688",0.0800864453552816,0.532455874410055,0.386927513150192,0.219795446945201
"1689",0.0417356370900888,0.408686259729911,0.417674541162096,0.184418995258148
"1690",0.0453798006637638,0.515383912906698,0.397439360451282,0.21422194994862
"1692",0.0528323796700712,0.239436582692927,0.419384768913005,0.155051032991819
"1693",0.0910199854197473,0.397175045618939,0.337427773503856,0.236505043954728
"1694",0.0980448187756295,0.412625498744844,0.339904612713523,0.24291588621017
"1695",0.0490874472317817,0.393095534398352,0.545611979153897,0.176801860190359
"1696",0.0543410367057267,0.514014271753432,0.401702008654439,0.217621491285141
"1697",0.128931206463016,0.330207434950784,0.436025635211782,0.318290284100299
"1698",0.056941693380891,0.433926966497069,0.255815114189084,0.17975700357722
"1699",0.0561150857152911,0.549536327537519,0.41529722339307,0.235751297183478
"1700",0.0480084675816082,0.521647041692134,0.438950867509396,0.223809076951351
"1701",0.0424551246062731,0.507185182971004,0.415918093340786,0.205934593057552
"1702",0.0818038391434327,0.516372589352019,0.502588999610638,0.295416302843446
"1703",0.0769867318381846,0.464042488982892,0.347072820311968,0.215721666696595
"1704",0.0738987502582987,0.544916662184502,0.465690373819711,0.254036889226635
"1705",0.0705003431329271,0.542304323714022,0.503243891875075,0.275693641377581
"1706",0.0704146830347834,0.552583730859606,0.463863823856296,0.276831678256368
"1707",0.070923280909276,0.50103345555441,0.35912099573858,0.204535583890202
"1708",0.0664400406705871,0.453281644344846,0.58860884394283,0.231699495780242
"1709",0.0708801871647292,0.505038062461827,0.386455901505617,0.196753049458431
"1710",0.082926073730877,0.447155012727661,0.365297530088208,0.192025273070193
"1713",0.061206658700582,0.518571646377642,0.405458914253665,0.263332336293295
"1714",0.137426601953244,0.501991408878431,0.395196563673084,0.308658719399616
"1717",0.160489789253198,0.533004175757483,0.380866629728916,0.33451870399635
"1718",0.0804589939111855,0.406398749353084,0.487056488215841,0.246950571352435
"1719",0.251759810811341,0.380359651483933,0.306231602100557,0.392933253316651
"1720",0.0681241452614108,0.440613533026783,0.413276603306339,0.194433650320948
"1721",0.0593691162430247,0.407976749393219,0.567173717433272,0.218167099241476
"1722",0.0688160233554866,0.487243713557795,0.473867838018719,0.24523178695026
"1723",0.107963783110726,0.447556676757636,0.432247035914115,0.340339472208953
"1724",0.0759335794150957,0.501523025432898,0.548578174135984,0.291638916003546
"1726",0.0534993900623829,0.416979201518599,0.422174355718995,0.21318613093149
"1727",0.0558398339225139,0.447359895020494,0.537987655004324,0.228263456702852
"1728",0.071015432027178,0.514788707713871,0.467889224582851,0.275253400597204
"1729",0.060381628519422,0.508383678289632,0.497117005206847,0.225261742313995
"1730",0.0212313726869483,0.369554433347476,0.39722580790278,0.134353164640565
"1731",0.0564216372098057,0.49053763752313,0.487374241470382,0.220859907522456
"1732",0.0349259151067599,0.319165044549463,0.426890352906471,0.165905971402282
"1733",0.0363507597465733,0.367018857228369,0.364729061817542,0.179433030308898
"1734",0.07005698776422,0.456490722113167,0.434735437319569,0.215360946620533
"1735",0.0569337643038874,0.416504441561158,0.534838279207513,0.198999677507442
"1736",0.27388945310617,0.362978626632256,0.317279127870349,0.411495073708692
"1737",0.299542253421958,0.25216577732849,0.235800920548034,0.441307835097175
"1738",0.293962637690907,0.331375444706683,0.307461099962669,0.421526761832626
"1739",0.0968253739742174,0.351022924705818,0.506915950104914,0.261288806835838
"1740",0.243915016666582,0.345104838781051,0.323648386095367,0.447691598726725
"1741",0.348049516668394,0.233020304085695,0.20522960755703,0.440862730583532
"1742",0.229399775072574,0.375939122071787,0.322317149843606,0.442237918301926
"1743",0.331098798663467,0.296711940327014,0.271722871482036,0.470812009214503
"1744",0.207823612172692,0.349923375784192,0.251594379968316,0.388023949075751
"1745",0.260140186947823,0.398629061075376,0.326325559410443,0.364840146521414
"1746",0.0662991192402874,0.422102257135693,0.58506901843323,0.225922290642587
"1747",0.0446508639597358,0.38247331480529,0.550300707091304,0.189216517133932
"1748",0.0620857168968433,0.417796114508131,0.572380315014008,0.223814599494638
"1749",0.0623667162942919,0.455111150254443,0.57838149616424,0.237641828739651
"1750",0.0974598719359798,0.436703955253238,0.548180778511449,0.223519811431189
"1752",0.0540048759443631,0.461408787730633,0.586618898900662,0.224355794587489
"1753",0.0503618250113322,0.42904922604641,0.562405247937009,0.212241168126152
"1756",0.201760094215445,0.0436020533643864,0.0295341982328349,0.247288059076735
"1757",0.193306481732032,0.129744308943389,0.118897863963934,0.334785149405817
"1758",0.0422043650577944,0.381003917309206,0.541277996827458,0.173662346050581
"1760",0.0406937983965846,0.429900557513182,0.568662886977826,0.192438511150532
"1762",0.0581658096758411,0.412126541987742,0.56392870225068,0.19822681686183
"1763",0.142439469082595,0.308821718520639,0.37849042394621,0.284998453538546
"1764",0.0579682410532708,0.420662152234706,0.58822768414393,0.225774141769282
"1765",0.0591334977105917,0.431997592795824,0.581651179595524,0.216884441065638
"1766",0.048280352465003,0.341190132816577,0.507724618000894,0.180372062498056
"1767",0.0461784537584117,0.396395848146167,0.530717721655352,0.198983761150288
"1768",0.278476518604372,0.191909610078228,0.130062433196124,0.308906193226057
"1769",0.229873789102215,0.209385042533134,0.127237232739229,0.30649898873778
"1770",0.176541392441843,0.266888306729292,0.183828499181779,0.310047399264592
"1771",0.339000925314009,0.268435336209538,0.224859360864327,0.454063017474653
"1772",0.231410884954778,0.103260719977532,0.0785394230731125,0.310115476256894
"1773",0.143485392426413,0.314554174630284,0.256753078760815,0.348164343694724
"1774",0.0945861655547993,0.24520975893496,0.284466543860709,0.291963953507478
